"เดือน","ปีงบประมาณ","รหัสเครื่อง","ประเภทงานพิมพ์","สถานที่","หน่วยงาน","รุ่น","มิเตอร์ครั้งก่อน","มิเตอร์ครั้งหลัง","จำนวนแผ่น","กระดาษเสีย 3%","ยอดใช้สุทธิ","ราคา/แผ่น","ยอดเบิก (คำนวณ)","ยอดตามใบแจ้งหนี้","ผลต่าง","ตรวจสอบ"
"2568-05","2568","07RUBJKK00005E","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","324,495","325,619","1,124 แผ่น","34 แผ่น","1,090 แผ่น","0.59","643.10","643.10","0.00","ปกติ"
"2568-05","2568","07RUBJKK00005E","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","110,604","111,065","461 แผ่น","14 แผ่น","447 แผ่น","2.90","1,296.30","1,296.30","0.00","ปกติ"
"2568-05","2568","07RUBJKK0000SA","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","244,022","245,845","1,823 แผ่น","55 แผ่น","1,768 แผ่น","0.59","1,043.12","1,043.12","0.00","ปกติ"
"2568-05","2568","07RUBJKK0000SA","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","231,783","233,479","1,696 แผ่น","51 แผ่น","1,645 แผ่น","2.90","4,770.50","4,770.50","0.00","ปกติ"
"2568-04","2568","07RUBJKK00005E","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","324,135","324,495","360 แผ่น","11 แผ่น","349 แผ่น","0.59","205.91","205.91","0.00","ปกติ"
"2568-04","2568","07RUBJKK00005E","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","110,569","110,604","35 แผ่น","1 แผ่น","34 แผ่น","2.90","98.60","98.60","0.00","ปกติ"
"2568-04","2568","07RUBJKK0000SA","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","243,951","244,022","71 แผ่น","2 แผ่น","69 แผ่น","0.59","40.71","40.71","0.00","ปกติ"
"2568-04","2568","07RUBJKK0000SA","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","231,782","231,783","1 แผ่น","0 แผ่น","1 แผ่น","2.90","2.90","2.90","0.00","ปกติ"
"2568-03","2568","07RUBJKK00005E","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","323,654","324,135","481 แผ่น","14 แผ่น","467 แผ่น","0.59","275.53","275.53","0.00","ปกติ"
"2568-03","2568","07RUBJKK00005E","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","110,065","110,569","504 แผ่น","15 แผ่น","489 แผ่น","2.90","1,418.10","1,418.10","0.00","ปกติ"
"2568-03","2568","07RUBJKK0000SA","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","243,238","243,951","713 แผ่น","21 แผ่น","692 แผ่น","0.59","408.28","408.28","0.00","ปกติ"
"2568-03","2568","07RUBJKK0000SA","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","231,065","231,782","717 แผ่น","22 แผ่น","695 แผ่น","2.90","2,015.50","2,015.50","0.00","ปกติ"
"2568-02","2568","07RUBJKK00005E","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","323,651","323,654","3 แผ่น","0 แผ่น","3 แผ่น","0.59","1.77","1.77","0.00","ปกติ"
"2568-02","2568","07RUBJKK00005E","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","110,061","110,065","4 แผ่น","0 แผ่น","4 แผ่น","2.90","11.60","11.60","0.00","ปกติ"
"2568-02","2568","07RUBJKK0000SA","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","243,173","243,238","65 แผ่น","2 แผ่น","63 แผ่น","0.59","37.17","37.17","0.00","ปกติ"
"2568-02","2568","07RUBJKK0000SA","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","231,065","231,065","0 แผ่น","0 แผ่น","0 แผ่น","2.90","0.00","0.00","0.00","ไม่มีการใช้"
"2568-01","2568","07RUBJKK00005E","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","323,614","323,651","37 แผ่น","1 แผ่น","36 แผ่น","0.59","21.24","21.24","0.00","ปกติ"
"2568-01","2568","07RUBJKK00005E","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","110,060","110,061","1 แผ่น","0 แผ่น","1 แผ่น","2.90","2.90","2.90","0.00","ปกติ"
"2568-01","2568","07RUBJKK0000SA","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","243,106","243,173","67 แผ่น","2 แผ่น","65 แผ่น","0.59","38.35","38.35","0.00","ปกติ"
"2568-01","2568","07RUBJKK0000SA","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","230,992","231,065","73 แผ่น","2 แผ่น","71 แผ่น","2.90","205.90","205.90","0.00","ปกติ"
"2567-12","2568","07RUBJKK00005E","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","323,377","323,614","237 แผ่น","7 แผ่น","230 แผ่น","0.59","135.70","135.70","0.00","ปกติ"
"2567-12","2568","07RUBJKK00005E","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","109,868","110,060","192 แผ่น","6 แผ่น","186 แผ่น","2.90","539.40","539.40","0.00","ปกติ"
"2567-12","2568","07RUBJKK0000SA","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","242,909","243,106","197 แผ่น","6 แผ่น","191 แผ่น","0.59","112.69","112.69","0.00","ปกติ"
"2567-12","2568","07RUBJKK0000SA","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","230,760","230,992","232 แผ่น","7 แผ่น","225 แผ่น","2.90","652.50","652.50","0.00","ปกติ"
"2567-11","2568","07RUBJKK00005E","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","321,104","323,377","2,273 แผ่น","68 แผ่น","2,205 แผ่น","0.59","1,300.95","1,300.95","0.00","ปกติ"
"2567-11","2568","07RUBJKK00005E","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","109,009","109,868","859 แผ่น","26 แผ่น","833 แผ่น","2.90","2,415.70","2,415.70","0.00","ปกติ"
"2567-11","2568","07RUBJKK0000SA","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","240,913","242,909","1,996 แผ่น","60 แผ่น","1,936 แผ่น","0.59","1,142.24","1,142.24","0.00","ปกติ"
"2567-11","2568","07RUBJKK0000SA","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","229,987","230,760","773 แผ่น","23 แผ่น","750 แผ่น","2.90","2,175.00","2,175.00","0.00","ปกติ"
"2567-10","2568","85000538","ขาว-ดำ (เครื่องขาว-ดำ)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","MX-M464N","420,421","432,935","12,514 แผ่น","375 แผ่น","12,139 แผ่น","0.33","4,005.87","4,005.87","0.00","ปกติ"
"2567-10","2568","D70001KX","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","CLX-9301NA","533,770","534,398","628 แผ่น","19 แผ่น","609 แผ่น","0.59","359.31","359.31","0.00","ปกติ"
"2567-10","2568","D70001KX","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","CLX-9301NA","472,060","65,263","186 แผ่น","6 แผ่น","180 แผ่น","2.90","522.00","522.00","0.00","⚠ มิเตอร์ย้อนกลับ"
"2567-10","2568","G80000SE","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","CLX-9301NA","188,269","188,400","131 แผ่น","4 แผ่น","127 แผ่น","0.59","74.93","74.93","0.00","ปกติ"
"2567-10","2568","G80000SE","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","CLX-9301NA","172,392","172,730","338 แผ่น","10 แผ่น","328 แผ่น","2.90","951.20","951.20","0.00","ปกติ"
"2569-07","2569","07RUBJKK00005E","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","327,052","327,055","3 แผ่น","0 แผ่น","3 แผ่น","0.59","1.77","1.77","0.00","ปกติ"
"2569-07","2569","07RUBJKK00005E","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","111,339","111,531","192 แผ่น","6 แผ่น","186 แผ่น","2.90","539.40","539.40","0.00","ปกติ"
"2569-07","2569","07RUBJKK0000SA","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","255,530","255,560","30 แผ่น","1 แผ่น","29 แผ่น","0.59","17.11","17.11","0.00","ปกติ"
"2569-07","2569","07RUBJKK0000SA","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","238,577","238,930","353 แผ่น","11 แผ่น","342 แผ่น","2.90","991.80","991.80","0.00","ปกติ"
"2569-06","2569","07RUBJKK00005E","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","326,984","327,052","68 แผ่น","2 แผ่น","66 แผ่น","0.59","38.94","38.94","0.00","ปกติ"
"2569-06","2569","07RUBJKK00005E","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","111,339","111,339","0 แผ่น","0 แผ่น","0 แผ่น","2.90","0.00","0.00","0.00","ไม่มีการใช้"
"2569-06","2569","07RUBJKK0000SA","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","255,243","255,530","287 แผ่น","9 แผ่น","278 แผ่น","0.59","164.02","164.02","0.00","ปกติ"
"2569-06","2569","07RUBJKK0000SA","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","238,577","238,577","0 แผ่น","0 แผ่น","0 แผ่น","2.90","0.00","0.00","0.00","ไม่มีการใช้"
"2569-05","2569","07RUBJKK00005E","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","326,981","326,984","3 แผ่น","0 แผ่น","3 แผ่น","0.59","1.77","1.77","0.00","ปกติ"
"2569-05","2569","07RUBJKK00005E","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","111,339","111,339","0 แผ่น","0 แผ่น","0 แผ่น","2.90","0.00","0.00","0.00","ไม่มีการใช้"
"2569-05","2569","07RUBJKK0000SA","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","254,508","255,243","735 แผ่น","22 แผ่น","713 แผ่น","0.59","420.67","420.67","0.00","ปกติ"
"2569-05","2569","07RUBJKK0000SA","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","238,514","238,577","63 แผ่น","2 แผ่น","61 แผ่น","2.90","176.90","176.90","0.00","ปกติ"
"2569-04","2569","07RUBJKK00005E","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","326,848","326,981","133 แผ่น","4 แผ่น","129 แผ่น","0.59","76.11","76.11","0.00","ปกติ"
"2569-04","2569","07RUBJKK00005E","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","111,271","111,339","68 แผ่น","2 แผ่น","66 แผ่น","2.90","191.40","191.40","0.00","ปกติ"
"2569-04","2569","07RUBJKK0000SA","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","251,755","254,508","2,753 แผ่น","83 แผ่น","2,670 แผ่น","0.59","1,575.30","1,575.30","0.00","ปกติ"
"2569-04","2569","07RUBJKK0000SA","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","238,089","238,514","425 แผ่น","13 แผ่น","412 แผ่น","2.90","1,194.80","1,194.80","0.00","ปกติ"
"2569-03","2569","07RUBJKK00005E","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","326,845","326,848","3 แผ่น","0 แผ่น","3 แผ่น","0.59","1.77","1.77","0.00","ปกติ"
"2569-03","2569","07RUBJKK00005E","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","111,271","111,271","0 แผ่น","0 แผ่น","0 แผ่น","2.90","0.00","0.00","0.00","ไม่มีการใช้"
"2569-03","2569","07RUBJKK0000SA","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","251,224","251,755","531 แผ่น","16 แผ่น","515 แผ่น","0.59","303.85","303.85","0.00","ปกติ"
"2569-03","2569","07RUBJKK0000SA","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","237,691","238,089","398 แผ่น","12 แผ่น","386 แผ่น","2.90","1,119.40","1,119.40","0.00","ปกติ"
"2569-02","2569","07RUBJKK00005E","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","326,580","326,845","265 แผ่น","8 แผ่น","257 แผ่น","0.59","151.63","151.63","0.00","ปกติ"
"2569-02","2569","07RUBJKK00005E","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","111,271","111,271","0 แผ่น","0 แผ่น","0 แผ่น","2.90","0.00","0.00","0.00","ไม่มีการใช้"
"2569-02","2569","07RUBJKK0000SA","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","250,501","251,224","723 แผ่น","22 แผ่น","701 แผ่น","0.59","413.59","413.59","0.00","ปกติ"
"2569-02","2569","07RUBJKK0000SA","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","237,286","237,691","405 แผ่น","12 แผ่น","393 แผ่น","2.90","1,139.70","1,139.70","0.00","ปกติ"
"2569-01","2569","07RUBJKK00005E","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","326,579","326,580","1 แผ่น","0 แผ่น","1 แผ่น","0.59","0.59","0.59","0.00","ปกติ"
"2569-01","2569","07RUBJKK00005E","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","111,271","111,271","0 แผ่น","0 แผ่น","0 แผ่น","2.90","0.00","0.00","0.00","ไม่มีการใช้"
"2569-01","2569","07RUBJKK0000SA","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","248,873","250,501","1,628 แผ่น","49 แผ่น","1,579 แผ่น","0.59","931.61","931.61","0.00","ปกติ"
"2569-01","2569","07RUBJKK0000SA","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","236,593","237,286","693 แผ่น","21 แผ่น","672 แผ่น","2.90","1,948.80","1,948.80","0.00","ปกติ"
"2568-12","2569","07RUBJKK00005E","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","326,555","326,579","24 แผ่น","1 แผ่น","23 แผ่น","0.59","13.57","13.57","0.00","ปกติ"
"2568-12","2569","07RUBJKK00005E","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","111,193","111,271","78 แผ่น","2 แผ่น","76 แผ่น","2.90","220.40","220.40","0.00","ปกติ"
"2568-12","2569","07RUBJKK0000SA","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","247,680","248,873","1,193 แผ่น","36 แผ่น","1,157 แผ่น","0.59","682.63","682.63","0.00","ปกติ"
"2568-12","2569","07RUBJKK0000SA","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","235,150","236,593","1,443 แผ่น","43 แผ่น","1,400 แผ่น","2.90","4,060.00","4,060.00","0.00","ปกติ"
"2568-11","2569","07RUBJKK00005E","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","326,103","326,555","452 แผ่น","14 แผ่น","438 แผ่น","0.59","258.42","258.42","0.00","ปกติ"
"2568-11","2569","07RUBJKK00005E","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","111,131","111,193","62 แผ่น","2 แผ่น","60 แผ่น","2.90","174.00","174.00","0.00","ปกติ"
"2568-11","2569","07RUBJKK0000SA","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","246,451","247,680","1,229 แผ่น","37 แผ่น","1,192 แผ่น","0.59","703.28","703.28","0.00","ปกติ"
"2568-11","2569","07RUBJKK0000SA","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","233,688","235,150","1,462 แผ่น","44 แผ่น","1,418 แผ่น","2.90","4,112.20","4,112.20","0.00","ปกติ"
"2568-10","2569","07RUBJKK00005E","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","326,071","326,103","32 แผ่น","1 แผ่น","31 แผ่น","0.59","18.29","18.29","0.00","ปกติ"
"2568-10","2569","07RUBJKK00005E","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","111,108","111,131","23 แผ่น","1 แผ่น","22 แผ่น","2.90","63.80","63.80","0.00","ปกติ"
"2568-10","2569","07RUBJKK0000SA","ขาว-ดำ (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","246,342","246,451","109 แผ่น","3 แผ่น","106 แผ่น","0.59","62.54","62.54","0.00","ปกติ"
"2568-10","2569","07RUBJKK0000SA","สี (เครื่องสี)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริการการศึกษา","SL-X4300LX","233,660","233,688","28 แผ่น","1 แผ่น","27 แผ่น","2.90","78.30","78.30","0.00","ปกติ"
"2568-09","2568","0A3HB1DH60003RK","ขาว-ดำ (เครื่องขาว-ดำ)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริหาร งานบริหารทรัพยากรมนุษย์","SL-K7500LX","564,100","570,342","6,242 แผ่น","187 แผ่น","6,055 แผ่น","0.33","1,998.15","1,998.15","0.00","ปกติ"
"2568-08","2568","0A3HB1DH60003RK","ขาว-ดำ (เครื่องขาว-ดำ)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริหาร งานบริหารทรัพยากรมนุษย์","SL-K7500LX","562,697","564,100","1,403 แผ่น","42 แผ่น","1,361 แผ่น","0.33","449.13","449.13","0.00","ปกติ"
"2568-07","2568","0A3HB1DH60003RK","ขาว-ดำ (เครื่องขาว-ดำ)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริหาร งานบริหารทรัพยากรมนุษย์","SL-K7500LX","559,289","562,697","3,408 แผ่น","102 แผ่น","3,306 แผ่น","0.33","1,090.98","1,090.98","0.00","ปกติ"
"2568-06","2568","0A3HB1DH60003RK","ขาว-ดำ (เครื่องขาว-ดำ)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริหาร งานบริหารทรัพยากรมนุษย์","SL-K7500LX","555,449","559,289","3,840 แผ่น","115 แผ่น","3,725 แผ่น","0.33","1,229.25","1,229.25","0.00","ปกติ"
"2568-05","2568","0A3HB1DH60003RK","ขาว-ดำ (เครื่องขาว-ดำ)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริหาร งานบริหารทรัพยากรมนุษย์","SL-K7500LX","554,023","555,449","1,426 แผ่น","43 แผ่น","1,383 แผ่น","0.33","456.39","456.39","0.00","ปกติ"
"2568-04","2568","0A3HB1DH60003RK","ขาว-ดำ (เครื่องขาว-ดำ)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริหาร งานบริหารทรัพยากรมนุษย์","SL-K7500LX","550,532","554,023","3,491 แผ่น","105 แผ่น","3,386 แผ่น","0.33","1,117.38","1,117.38","0.00","ปกติ"
"2568-03","2568","0A3HB1DH60003RK","ขาว-ดำ (เครื่องขาว-ดำ)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริหาร งานบริหารทรัพยากรมนุษย์","SL-K7500LX","547,042","550,532","3,490 แผ่น","105 แผ่น","3,385 แผ่น","0.33","1,117.05","1,117.05","0.00","ปกติ"
"2568-02","2568","0A3HB1DH60003RK","ขาว-ดำ (เครื่องขาว-ดำ)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริหาร งานบริหารทรัพยากรมนุษย์","SL-K7500LX","544,084","547,042","2,958 แผ่น","89 แผ่น","2,869 แผ่น","0.33","946.77","946.77","0.00","ปกติ"
"2568-01","2568","0A3HB1DH60003RK","ขาว-ดำ (เครื่องขาว-ดำ)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริหาร งานบริหารทรัพยากรมนุษย์","SL-K7500LX","539,619","544,084","4,465 แผ่น","134 แผ่น","4,331 แผ่น","0.33","1,429.23","1,429.23","0.00","ปกติ"
"2567-12","2568","0A3HB1DH60003RK","ขาว-ดำ (เครื่องขาว-ดำ)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริหาร งานบริหารทรัพยากรมนุษย์","SL-K7500LX","534,569","539,619","5,050 แผ่น","152 แผ่น","4,899 แผ่น","0.33","1,616.67","1,616.67","0.00","ปกติ"
"2567-11","2568","0A3HB1DH60003RK","ขาว-ดำ (เครื่องขาว-ดำ)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริหาร งานบริหารทรัพยากรมนุษย์","SL-K7500LX","529,582","534,569","4,987 แผ่น","150 แผ่น","4,837 แผ่น","0.33","1,596.21","1,596.21","0.00","ปกติ"
"2567-10","2568","85002197","ขาว-ดำ (เครื่องขาว-ดำ)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริหาร งานบริหารทรัพยากรมนุษย์","MX-M464N","776,383","781,545","5,162 แผ่น","155 แผ่น","5,007 แผ่น","0.33","1,652.31","1,652.31","0.00","ปกติ"
"2569-07","2569","0A3HB1DH60003RK","ขาว-ดำ (เครื่องขาว-ดำ)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริหาร งานบริหารทรัพยากรมนุษย์","SL-K7500LX","598,155","602,576","4,421 แผ่น","133 แผ่น","4,288 แผ่น","0.33","1,415.04","1,415.04","0.00","ปกติ"
"2569-06","2569","0A3HB1DH60003RK","ขาว-ดำ (เครื่องขาว-ดำ)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริหาร งานบริหารทรัพยากรมนุษย์","SL-K7500LX","594,416","598,155","3,739 แผ่น","112 แผ่น","3,627 แผ่น","0.33","1,196.91","1,196.91","0.00","ปกติ"
"2569-05","2569","0A3HB1DH60003RK","ขาว-ดำ (เครื่องขาว-ดำ)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริหาร งานบริหารทรัพยากรมนุษย์","SL-K7500LX","592,191","594,416","2,225 แผ่น","67 แผ่น","2,158 แผ่น","0.33","712.14","712.14","0.00","ปกติ"
"2569-04","2569","0A3HB1DH60003RK","ขาว-ดำ (เครื่องขาว-ดำ)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริหาร งานบริหารทรัพยากรมนุษย์","SL-K7500LX","588,736","592,191","3,455 แผ่น","104 แผ่น","3,351 แผ่น","0.33","1,105.83","1,105.83","0.00","ปกติ"
"2569-03","2569","0A3HB1DH60003RK","ขาว-ดำ (เครื่องขาว-ดำ)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริหาร งานบริหารทรัพยากรมนุษย์","SL-K7500LX","586,850","588,736","1,886 แผ่น","57 แผ่น","1,829 แผ่น","0.33","603.57","603.57","0.00","ปกติ"
"2569-02","2569","0A3HB1DH60003RK","ขาว-ดำ (เครื่องขาว-ดำ)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริหาร งานบริหารทรัพยากรมนุษย์","SL-K7500LX","584,258","586,850","2,592 แผ่น","78 แผ่น","2,514 แผ่น","0.33","829.62","829.62","0.00","ปกติ"
"2569-01","2569","0A3HB1DH60003RK","ขาว-ดำ (เครื่องขาว-ดำ)","อาคารเรียนและปฏิบัติการรวม ชั้น 10","งานบริหาร งานบริหารทรัพยากรมนุษย์","SL-K7500LX","580,303","584,258","3,955 แผ่น","119 แผ่น","3,836 แผ่น","0.33","1,265.88","1,265.88","0.00","ปกติ"
